ID,Family_Income,Gender,Interaction_1,Interaction_2,Interaction_3,Interaction_4,Interaction_5,Interaction_6,Interaction_7,Interaction_8,Interaction_9,School_Readiness_1,School_Readiness_2,School_Readiness_3,School_Readiness_4,School_Readiness_5,School_Readiness_6,School_Readiness_7,School_Readiness_8,School_Readiness_9,School_Readiness_10,School_Readiness_11,School_Readiness_12,School_Readiness_13,School_Readiness_14,School_Readiness_15,School_Readiness_16,School_Readiness_17,School_Readiness_18,School_Readiness_19,School_Readiness_20,School_Readiness_21,School_Readiness_22,Self_Regulation_1,Self_Regulation_2,Self_Regulation_3,Self_Regulation_4,Self_Regulation_5,Self_Regulation_6,Self_Regulation_7
207024,500,2,4,3,3,3,2,1,2,1,1,4,4,4,3,4,4,4,3,3,2,4,3,3,2,4,4,4,4,4,4,4,4,3,1,3,3,3,3,3
207025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207030,500,1,2,4,1,2,4,1,4,1,1,3,3,4,2,3,2,3,4,3,1,2,2,3,4,2,2,2,3,2,2,2,2,1,1,2,2,1,2,2
207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207033,300,1,2,2,3,2,2,2,2,2,2,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3
207034,350,2,2,2,2,1,2,2,1,1,1,3,3,4,4,3,4,4,3,3,3,3,3,2,3,3,4,4,4,3,4,3,4,2,2,3,2,3,2,2
207035,350,1,2,3,1,2,1,2,2,2,2,4,4,4,4,4,4,3,4,3,2,3,2,4,3,3,4,4,3,4,4,3,4,3,3,2,3,2,3,3
207036,500,1,2,2,2,2,2,2,1,2,2,4,3,4,3,4,3,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,3,2,2,2,2,2,3
207037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207038,500,2,2,3,2,3,2,2,2,3,2,4,4,3,3,4,4,4,4,4,3,4,3,3,3,3,4,3,4,3,4,4,4,2,2,2,3,3,2,3
207039,400,2,1,1,2,2,2,1,1,1,2,3,3,3,3,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,2,2,3,3,3,2,2
207040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207041,550,1,2,4,2,3,2,1,1,1,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3
207042,300,2,2,2,2,1,2,2,2,1,1,4,3,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,2,2,3,3,2,2,2
207043,400,1,2,2,3,1,3,1,1,1,2,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,2,2,2,2,2,2,2
207044,400,1,2,2,4,1,2,2,2,2,2,4,4,4,3,3,3,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,2,2,2,1,1,2,2,2
207045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207051,470,1,3,3,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
207052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208002,400,1,2,3,2,2,2,3,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,3
208004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208005,400,2,1,2,1,4,2,1,1,1,1,3,2,3,3,3,2,1,2,3,2,3,3,3,2,3,3,2,3,2,2,3,3,3,2,3,3,3,2,2
208006,700,1,2,3,3,1,4,2,3,2,2,4,3,3,4,4,3,4,4,2,3,4,2,3,3,3,3,2,2,3,4,4,3,3,3,2,2,2,3,3
208007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208008,260,2,2,3,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,3,3,3,3
208009,500,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,4,4,2,3,2,4,3,3,3,4,3,4,4,4,4,4,3,2,2,3,3,3,3
208010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208011,400,2,1,2,1,2,1,1,1,1,2,4,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,4,3,2,2,2,2,3,3,1
208012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208013,600,1,1,4,2,2,2,2,1,2,2,4,3,4,2,3,4,4,4,3,3,4,3,4,3,3,4,4,3,3,4,4,3,3,3,2,2,3,2,2
208015,280,2,2,2,2,2,1,1,1,1,1,3,2,4,4,3,4,4,4,4,2,3,2,2,4,4,4,3,3,2,4,4,4,2,2,3,3,3,2,2
208016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208017,500,1,3,4,3,3,2,2,2,2,2,4,4,4,2,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,2,2,3,3,3,3
208018,470,1,3,3,3,3,3,2,3,3,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2
208019,290,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,1
208020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208021,800,2,3,3,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
208022,150,1,3,4,4,4,4,4,4,4,4,3,2,4,3,4,4,4,4,3,2,3,3,3,4,2,2,2,2,1,4,4,4,1,3,3,3,3,3,2
208023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208024,450,2,3,3,2,2,2,2,2,2,2,3,2,3,1,3,2,3,3,4,3,3,3,4,4,4,3,3,4,3,4,4,4,1,1,2,2,2,1,2
208025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208028,350,1,2,3,3,2,2,2,2,2,2,3,2,4,2,4,3,3,4,4,2,4,3,4,4,3,4,3,4,3,4,4,4,2,2,2,2,2,2,2
208029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208031,600,1,3,3,2,2,2,3,3,3,2,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,3,4,3,3,4,3,3,2,2,3,3,2
208032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208033,1000,2,4,4,4,3,3,3,4,3,3,3,2,4,2,4,3,3,3,2,3,3,4,3,4,4,4,4,4,4,4,4,3,3,2,2,2,2,1,3
208034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035,350,1,2,2,1,2,1,2,2,3,2,4,4,4,2,3,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,2,2,3,2,3,2,3
208036,1000,1,3,3,2,2,2,2,3,3,3,4,3,4,3,4,4,4,3,4,3,4,2,3,4,4,4,4,4,4,4,4,4,2,3,3,3,2,3,2
208037,400,1,3,2,2,2,2,2,1,2,1,4,3,4,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,3,2,2
208038,350,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3
208039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208042,300,1,2,2,2,1,2,2,1,2,2,4,3,3,4,4,3,3,3,3,2,2,2,3,4,3,2,1,2,2,4,3,2,1,2,2,2,2,3,2
208043,300,2,4,4,4,4,4,4,2,2,2,4,3,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3
208045,400,2,2,4,2,2,2,2,1,1,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,3,3,2,3,3,3,3
208046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208048,500,1,4,4,4,4,4,4,4,4,4,2,2,3,2,3,2,2,3,2,2,2,2,2,4,4,4,4,3,3,4,2,3,2,1,2,1,2,1,1
208050,450,1,3,3,3,2,2,2,2,1,3,4,3,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,2
208052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208058,450,1,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3
208059,430,2,2,2,2,2,2,2,2,2,2,4,3,4,3,3,4,3,4,4,3,3,4,3,4,3,4,3,3,3,4,4,3,3,3,2,2,2,3,3
208060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208061,600,2,3,3,2,2,2,3,2,2,2,4,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
208062,800,2,4,4,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,3,3,2,2,2
208064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208065,400,2,1,2,4,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,3,3,4,4,2,2,3,3,2,3,3,3
208066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208067,500,1,4,4,4,4,4,4,4,4,4,4,3,4,2,3,4,4,4,4,3,3,2,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3
208068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208069,400,2,2,2,3,3,2,2,2,2,2,4,4,3,4,4,4,4,4,2,3,3,3,3,3,4,4,4,4,4,4,4,3,1,3,3,3,3,3,2
208070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208071,400,2,3,3,2,2,3,1,2,1,2,4,4,4,2,4,4,4,4,4,3,4,3,3,2,2,3,3,3,4,4,4,3,3,2,3,1,1,3,3
208072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208073,300,1,2,2,2,3,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
208074,420,1,2,2,2,2,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3
208075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208076,450,2,2,4,4,2,3,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,2,3
208077,1000,1,3,3,3,2,3,2,2,1,2,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,2,2,2,2,2,2,2
208080,450,1,2,3,2,2,3,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3
208081,200,1,2,2,2,2,2,1,1,1,1,2,1,4,1,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,4,4,2,1,1,1,2,1,1,1
208082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208084,500,1,2,2,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,3,3,3,4,2,3,3,4,4,3,3,4,4,4,2,3,2,2,3,2,2
208085,600,2,2,4,4,4,3,2,2,4,4,3,3,4,3,4,3,4,4,3,2,3,2,2,2,3,4,3,3,3,4,4,3,3,2,2,1,2,2,2
208086,600,1,3,4,3,2,4,2,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3
208087,500,2,4,2,3,2,2,2,2,2,2,3,2,3,4,4,4,4,4,3,2,4,2,3,2,2,4,4,4,4,4,4,3,1,2,2,1,2,2,2
208088,300,2,3,3,2,2,3,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
208089,350,1,3,3,4,2,3,2,2,2,3,4,2,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
208090,350,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,3,3,3,3,1,2,3,3,2,2,2,2,4,3,3,2,2,1,2,2,2,2
208092,250,2,2,3,3,2,3,2,2,2,2,4,4,4,4,4,3,4,4,3,3,4,3,4,3,3,4,4,4,4,4,4,3,3,3,2,3,3,3,3
208093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208096,100,1,3,2,2,1,1,1,1,1,1,3,2,4,1,3,3,2,1,3,2,2,3,3,4,3,2,3,2,1,4,4,3,1,1,2,2,1,1,1
208097,300,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,2,3,3,3
208098,500,2,2,2,2,3,2,2,3,1,3,3,3,4,2,3,3,3,4,4,2,4,2,2,3,3,3,3,3,3,4,4,2,2,2,3,2,3,2,2
208099,450,2,2,2,2,2,3,1,1,1,1,4,4,4,3,3,3,4,4,4,4,4,4,4,2,3,4,3,3,3,4,4,4,2,2,2,3,2,2,3
208100,350,1,2,3,3,2,2,2,2,2,2,4,2,4,2,3,3,3,3,3,4,4,4,2,4,4,4,4,3,4,4,4,4,2,3,2,3,2,2,3
208101,600,2,2,2,3,2,2,2,2,2,2,3,4,3,3,3,4,4,3,3,3,3,3,2,3,2,4,3,4,4,4,4,4,2,1,2,2,3,2,2
208102,500,2,3,4,4,4,4,3,2,4,2,3,3,4,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,3,3,3,3,2,2,2,3,2,2
208103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208105,600,2,4,3,2,2,3,2,2,3,3,4,3,4,2,4,4,4,4,3,3,4,3,3,4,4,4,4,4,3,4,4,3,2,2,2,2,3,2,2
209001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209002,550,1,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,4,3,4,3,4,2,4,3,2,3,3,3,3,3
209003,650,2,3,2,3,2,2,2,3,3,2,4,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3
209004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209005,300,2,3,3,3,2,2,3,2,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
209006,400,2,1,1,2,2,2,1,1,2,2,4,2,4,2,3,3,4,4,3,3,3,2,3,4,3,3,3,4,4,4,4,4,2,1,2,2,2,2,1
209007,740,2,4,3,3,3,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2
209008,500,2,4,4,2,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3
209010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209014,380,1,2,3,3,2,2,1,2,1,2,3,3,4,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3
209015,400,2,3,4,3,4,2,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3
209016,250,2,2,3,2,1,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,2,3,3,3,2,3
209017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209018,300,1,2,4,4,2,3,3,2,4,2,3,3,2,2,2,3,2,4,2,2,2,2,2,3,3,3,3,2,3,4,4,3,2,2,2,2,2,2,2
209020,300,2,3,3,3,2,3,3,2,4,2,3,2,4,3,4,4,3,2,3,2,2,4,4,3,4,4,4,4,4,4,4,3,2,3,2,3,3,2,2
209021,300,1,2,2,2,2,2,2,2,2,2,3,2,4,2,4,4,4,4,4,3,4,3,3,2,4,4,4,4,4,4,4,4,2,3,3,3,3,3,2
209022,300,2,2,2,2,1,4,2,2,1,2,4,4,4,3,3,4,3,2,2,2,3,2,2,2,4,3,2,2,2,3,1,3,3,2,3,2,3,2,2
209023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209025,300,1,4,3,2,2,2,2,2,2,2,3,3,4,2,2,3,3,3,3,3,3,3,2,4,4,3,3,3,2,4,4,4,1,1,1,2,1,1,1
209026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209029,350,1,2,3,2,2,2,2,3,4,3,4,2,4,1,4,4,4,3,4,4,4,4,2,3,4,4,4,3,3,4,4,4,1,3,3,3,2,1,1
209030,250,2,2,3,4,4,4,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
209031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209032,400,1,3,2,3,3,2,3,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,2,2,2,2,3
209033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034,500,2,2,3,2,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,2,2,3,2,3,2
209035,600,1,2,2,2,3,2,2,3,3,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,2,3,2
209036,700,1,3,3,3,2,2,2,2,2,2,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,3,3,4,4,4,2,3,3,3,3,3,3
209038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210002,550,2,4,4,3,3,3,3,3,2,3,3,3,4,2,3,3,4,4,3,3,3,3,4,4,4,3,3,4,3,4,4,4,3,2,3,3,3,2,3
210003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210004,300,1,2,2,2,2,2,2,3,2,2,4,3,4,3,4,4,4,3,2,2,2,3,3,2,3,3,3,2,3,4,3,4,2,2,3,2,3,2,3
210005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210007,480,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,4,4,4,3,3,4,4,4,3,2,3,4,4,4,4,4,3,2,3,3,1,2,1,2
210008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210014,350,1,4,3,1,2,2,1,2,1,1,2,2,3,2,3,3,4,3,2,2,4,3,2,2,1,3,2,3,3,4,4,3,1,2,1,1,1,2,1
210015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210019,100,1,1,2,2,1,2,2,2,1,2,4,3,3,3,4,3,3,3,3,2,3,2,3,2,3,3,3,4,4,4,2,2,2,2,1,2,2,2,2
210021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210022,1000,2,1,4,3,4,4,2,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3
210023,300,2,3,3,2,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3
210024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210026,600,2,4,4,3,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
210027,230,2,2,3,2,2,3,2,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3
210028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210037,400,2,2,2,2,2,2,2,1,1,2,3,2,4,2,4,3,2,4,3,4,4,3,4,4,3,3,3,4,3,4,4,4,2,2,2,2,2,2,2
210038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210039,500,1,2,2,2,1,2,2,1,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
210040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210041,700,1,2,4,2,2,1,2,2,4,2,4,3,4,4,3,3,3,3,3,2,3,3,2,3,4,4,3,4,3,4,4,3,2,3,2,3,2,2,3
210043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210048,300,1,3,1,2,1,2,1,2,1,1,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,4,3,2,2,2,2,2,2,2
210049,400,2,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,2
210050,250,1,2,3,4,2,2,2,2,2,2,4,2,4,3,4,3,3,3,3,3,2,3,4,4,4,4,3,4,4,4,4,4,2,3,2,3,2,2,2
210051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211009,450,2,4,4,2,2,3,2,1,2,2,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,2,2
211010,700,2,2,2,2,2,3,2,2,2,2,3,2,4,3,3,3,2,2,2,3,1,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,2,3
211012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211018,500,1,2,3,2,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,2
211019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211020,400,1,2,2,2,3,3,2,2,2,3,4,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,3,2,3,3,3,3,3
211021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
